"Page Name","Box Name","Resource Name","Original URL","Final URL","Is Dupe"
"Welcome (more?)","Online Services","Retirement Plans & Tax-Deferred Investments","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkdcmn.P_DispDednCurRet","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkdcmn.P_DispDednCurRet",0
"Welcome (more?)","Online Services","Current and Past Jobs","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkeinf.P_ViewJobs","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkeinf.P_ViewJobs",0
"Welcome (more?)","Online Services","Payroll Deductions History","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkhded.P_ChooseDedn","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkhded.P_ChooseDedn",0
"Welcome (more?)","Online Services","Earnings History","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkhpay.P_ChooseEarnings","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkhpay.P_ChooseEarnings",0
"Welcome (more?)","Online Services","Earnings Statement (available to Direct Depositors only)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkhstb.P_ChoosePayStubYear","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkhstb.P_ChoosePayStubYear",0
"Welcome (more?)","Online Services","Effort Certification","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkolib.p_launch_flex","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkolib.p_launch_flex",1
"Welcome (more?)","Online Services","Labor Redistribution","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkolib.p_launch_flex","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkolib.p_launch_flex",0
"Welcome (more?)","Online Services","1095 Employer-Provided Health Insurance Offer and Coverage Statement","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkxtxs.P_Choose1095cKey","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkxtxs.P_Choose1095cKey",0
"Welcome (more?)","Online Services","W-2 Wage and Tax Statement","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkxtxs.P_ChooseW2Key","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkxtxs.P_ChooseW2Key",0
"Welcome (more?)","Online Services","W-4 Tax Exemptions/Allowances","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkxtxs.P_ViewW4","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwpkxtxs.P_ViewW4",0
"Welcome (more?)","Online Services","My Eligibility","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkelig.P_DispEligReq","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkelig.P_DispEligReq",0
"Welcome (more?)","Online Services","Loan Application History","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrklhst.P_DispLoanHst","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrklhst.P_DispLoanHst",0
"Welcome (more?)","Online Services","Award Payment Schedule","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkpays.P_DispPaySched","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkpays.P_DispPaySched",0
"Welcome (more?)","Online Services","Award By Aid Year","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkrhst.P_DispAwdAidYear","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkrhst.P_DispAwdAidYear",0
"Welcome (more?)","Online Services","Award History","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkrhst.P_DispAwdHst","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkrhst.P_DispAwdHst",0
"Welcome (more?)","Online Services","Federal Shopping Sheet","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkshop.p_menu","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrkshop.p_menu",0
"Welcome (more?)","Online Services","My Overall Status of Financial Aid","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrksumm.P_DispSumm","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwrksumm.P_DispSumm",0
"Welcome (more?)","Online Services","Search for Classes to Add","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfcls.p_sel_crse_search","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfcls.p_sel_crse_search",0
"Welcome (more?)","Online Services","Select Term","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskflib.P_SelDefTerm","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskflib.P_SelDefTerm",0
"Welcome (more?)","Online Services","Register/Add/Drop Classes","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfreg.P_AltPin","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfreg.P_AltPin",0
"Welcome (more?)","Online Services","Change Class Credits","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfreg.P_ChangeCrseOpt","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfreg.P_ChangeCrseOpt",0
"Welcome (more?)","Online Services","View Your Class Schedule by Day & Time","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfshd.P_CrseSchd","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfshd.P_CrseSchd",0
"Welcome (more?)","Online Services","View Your Class Schedule in Detail","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfshd.P_CrseSchdDetl","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskfshd.P_CrseSchdDetl",0
"Welcome (more?)","Online Services","Account Summary by Term","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskoacc.P_ViewAcct","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskoacc.P_ViewAcct",1
"Welcome (more?)","Online Services","Account Summary By Term","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskoacc.P_ViewAcct","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskoacc.P_ViewAcct",0
"Welcome (more?)","Online Services","View Holds","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskoacc.P_ViewHold","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskoacc.P_ViewHold",0
"Welcome (more?)","Online Services","Final Grades","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskogrd.P_ViewTermGrde","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskogrd.P_ViewTermGrde",0
"Welcome (more?)","Online Services","View Unofficial Academic Transcript","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskotrn.P_ViewTermTran","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskotrn.P_ViewTermTran",0
"Welcome (more?)","Online Services","Check Your Registration Status","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskrsta.P_RegsStatusDisp","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskrsta.P_RegsStatusDisp",0
"Welcome (more?)","Online Services","View Test Scores","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwsktesc.p_view_tests","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwsktesc.p_view_tests",0
"Welcome (more?)","Online Services","View Status of Transcript Requests","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskwtrr.p_disp_order_requests","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwskwtrr.p_disp_order_requests",0
"Welcome (more?)","Online Services","Tax Notification","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwtktxns.p_disp_tax_notification","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwtktxns.p_disp_tax_notification",1
"Welcome (more?)","Online Services","Tax Notification Document (1098T Forms)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwtktxns.p_disp_tax_notification","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwtktxns.p_disp_tax_notification",0
"Welcome (more?)","Online Services","Select Tax Year","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwtktxys.p_get_tax_year","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwtktxys.p_get_tax_year",0
"Welcome (more?)","Online Services","Choose Online Earning Statements (for Direct Depositors only)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwycnst.P_ESConsent","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwycnst.P_ESConsent",0
"Welcome (more?)","Online Services","Sign Up for Direct Deposit of Refunds and Credit Balances","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykdird.P_DirectDeposit","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykdird.P_DirectDeposit",1
"Welcome (more?)","Online Services","Direct Deposit","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykdird.P_DirectDeposit","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykdird.P_DirectDeposit",1
"Welcome (more?)","Online Services","View or Update Direct Deposit Authorization","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykdird.P_DirectDeposit","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykdird.P_DirectDeposit",0
"Welcome (more?)","Online Services","Check your Eligibility for an Emergency Loan","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykelon.P_EmergencyLoan","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykelon.P_EmergencyLoan",0
"Welcome (more?)","Online Services","Download vCalendar/iCalendar Schedule File","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKFSIC.ics","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKFSIC.ics",0
"Welcome (more?)","Online Services","MyDegrees","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykg_dwssbstudent.P_SignOn","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykg_dwssbstudent.P_SignOn",0
"Welcome (more?)","Online Services","Make an eCheck Payment using OSU myBill","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykg_mybill.p_mybill_redir","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykg_mybill.p_mybill_redir",0
"Welcome (more?)","Online Services","Student Evaluation of Teaching","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykg_wdyt.p_wdyt_redir","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykg_wdyt.p_wdyt_redir",0
"Welcome (more?)","Online Services","Print Award Letter","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykr_award_letter.p_display_award_letter","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykr_award_letter.p_display_award_letter",1
"Welcome (more?)","Online Services","Print Award Letter","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykr_award_letter.p_display_award_letter","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykr_award_letter.p_display_award_letter",0
"Welcome (more?)","Online Services","Recent Award Revisions","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykr_award_rev.p_list","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykr_award_rev.p_list",0
"Welcome (more?)","Online Services","Financial Aid Transcript","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykr_fa_transcript.p_transcript","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwykr_fa_transcript.p_transcript",0
"Welcome (more?)","Online Services","Update Ethnicity, Race, or Veteran Status","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKREAP.P_DispREAP","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKREAP.P_DispREAP",0
"Welcome (more?)","Online Services","Sign Revolving Charge Agreement","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_ACCT_AGREEMENT.P_ElecSign","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_ACCT_AGREEMENT.P_ElecSign",0
"Welcome (more?)","Online Services","Advance Tuition Deposit","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_ATD.P_ViewATDForm","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_ATD.P_ViewATDForm",0
"Welcome (more?)","Online Services","Graduate Students—Commencement Attendance Confirmation","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_GRAD_APP.P_ApplyCommencement","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_GRAD_APP.P_ApplyCommencement",0
"Welcome (more?)","Online Services","Graduate Students ONLY –Apply to graduate","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_GRAD_APP.P_ApplyForGraduation","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_GRAD_APP.P_ApplyForGraduation",0
"Welcome (more?)","Online Services","View Application(s) for Graduation","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_GRAD_APP.P_ViewApplications","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_GRAD_APP.P_ViewApplications",0
"Welcome (more?)","Online Services","Graduate Students ONLY—Cancel graduate application","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_GRAD_APP.P_WithdrawApplication","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_GRAD_APP.P_WithdrawApplication",0
"Welcome (more?)","Online Services","START/Term Orientation Registration Form","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_START_REG.P_Main","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_START_REG.P_Main",0
"Welcome (more?)","Online Services","Corvallis Commencement Attendance Confirmation for Undergraduates","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_UNDERGRAD_ONLY.P_ApplyCommencement","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathBWYKS_UNDERGRAD_ONLY.P_ApplyCommencement",0
"Welcome (more?)","Online Services","Scheduler - New!!!","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathcsched.p_redirect","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathcsched.p_redirect",0
"Welcome (more?)","Online Services","Scheduler Registration Cart","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathcsched.p_regs_ssb","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathcsched.p_regs_ssb",0
"Welcome (more?)","Online Services","Bend Commencement Attendance Confirmation","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathhttp://oregonstate.qualtrics.com/jfe/form/SV_a5W6Lj1kAH5mYL3","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathhttp://oregonstate.qualtrics.com/jfe/form/SV_a5W6Lj1kAH5mYL3",0
"Welcome (more?)","Online Services","PEBB.Benefits","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathhttps://pebbbenefits.oha.oregon.gov/bms_web/!pb.main","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathhttps://pebbbenefits.oha.oregon.gov/bms_web/!pb.main",0
"Welcome (more?)","Online Services","Travel Reimbursement Entry System (TRES)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathhwpktrvl.P_Combo","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathhwpktrvl.P_Combo",1
"Welcome (more?)","Online Services","Travel Reimbursement Entry System (TRES)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathhwpktrvl.P_Combo","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathhwpktrvl.P_Combo",0
"Welcome (more?)","Online Services","View Account Statements","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_ARWEB.P_ViewBillDate","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_ARWEB.P_ViewBillDate",1
"Welcome (more?)","Online Services","View Student Account Information","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_ARWEB.P_ViewBillDate","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_ARWEB.P_ViewBillDate",0
"Welcome (more?)","Online Services","Display OSU ID","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_GENWEB.P_DispCurrID","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_GENWEB.P_DispCurrID",0
"Welcome (more?)","Online Services","Leave Balances (Accrued and Taken)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_HRLEAVE.P_ChooseLeaveCode","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_HRLEAVE.P_ChooseLeaveCode",0
"Welcome (more?)","Online Services","Lifetime Email Address Update","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_LIFE.P_DispLifeUpdate","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_LIFE.P_DispLifeUpdate",0
"Welcome (more?)","Online Services","My Profile","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_BannerGeneralSsb","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_BannerGeneralSsb",0
"Welcome (more?)","Online Services","Complete a FERPA Release","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_FerpaRelease","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_FerpaRelease",0
"Welcome (more?)","Online Services","Go to ONID","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_Onid","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_Onid",0
"Welcome (more?)","Online Services","Online Catalog","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_OnlineCatalog","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_OnlineCatalog",0
"Welcome (more?)","Online Services","Go to the Student Finance Website","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_StudentFinanceWebsite","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_StudentFinanceWebsite",0
"Welcome (more?)","Online Services","National Student Clearinghouse Self-Service, Enrollment Certifications and Loan Information","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_STUWEB.P_NSC","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_STUWEB.P_NSC",0
"Welcome (more?)","Online Services","Textbooks","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_STUWEB.P_OSUBOOKS","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_STUWEB.P_OSUBOOKS",0
"Welcome (more?)","Online Services","View Advanced Standing Report","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_STUWEB.P_ViewLevlAdvStd","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_STUWEB.P_ViewLevlAdvStd",0
"Welcome (more?)","Online Services","Change General Access Pin (GAP)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathtwbkwbis.P_ChangePin","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathtwbkwbis.P_ChangePin",0
"Welcome (more?)","Online Services","Change Security Question","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathtwbkwbis.P_SecurityQuestion","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathtwbkwbis.P_SecurityQuestion",0
"Welcome (more?)","Online Services","Order Official Transcript","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathwwskavow.avow_launch_page","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathwwskavow.avow_launch_page",0
